date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:19:29	320637/320637	---M--	200	added ('OK')	application/javascript	date:Thu,%2005%20Jan%202017%2023:00:26%20GMT	https://themazine.com/html/b2b/vendor/canvasjs/jquery.canvasjs.min.js	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/canvasjs/jquery.canvasjs.min.js	(from https://themazine.com/html/b2b/service-details.html)
19:19:30	147169/147169	---M--	200	added ('OK')	application/javascript	date:Tue,%2007%20Jun%202016%2017:53:34%20GMT	https://themazine.com/html/b2b/vendor/chartjs/dist/Chart.min.js	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/chartjs/dist/Chart.min.js	(from https://themazine.com/html/b2b/service-details.html)
19:19:30	75051/75051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2020:53:00%20GMT	https://themazine.com/html/b2b/images/project/1.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/project/1.jpg	(from https://themazine.com/html/b2b/project.html)
19:19:31	49345/49345	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2021:16:56%20GMT	https://themazine.com/html/b2b/images/project/2.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/project/2.jpg	(from https://themazine.com/html/b2b/project.html)
19:19:31	87872/87872	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2021:17:16%20GMT	https://themazine.com/html/b2b/images/project/3.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/project/3.jpg	(from https://themazine.com/html/b2b/project.html)
19:19:32	44742/44742	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2021:17:38%20GMT	https://themazine.com/html/b2b/images/project/4.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/project/4.jpg	(from https://themazine.com/html/b2b/project.html)
19:19:32	33923/33923	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2021:18:42%20GMT	https://themazine.com/html/b2b/images/project/5.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/project/5.jpg	(from https://themazine.com/html/b2b/project.html)
19:19:33	57439/57439	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2021:19:00%20GMT	https://themazine.com/html/b2b/images/project/6.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/project/6.jpg	(from https://themazine.com/html/b2b/project.html)
19:19:33	64508/64508	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2021:19:18%20GMT	https://themazine.com/html/b2b/images/project/7.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/project/7.jpg	(from https://themazine.com/html/b2b/project.html)
19:19:34	40378/40378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2021:19:36%20GMT	https://themazine.com/html/b2b/images/project/8.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/project/8.jpg	(from https://themazine.com/html/b2b/project.html)
19:19:34	86287/86287	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2019:27:30%20GMT	https://themazine.com/html/b2b/images/inner-page/6.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/inner-page/6.jpg	(from https://themazine.com/html/b2b/project-details.html)
19:19:35	116086/116086	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2020:23:18%20GMT	https://themazine.com/html/b2b/images/inner-page/6.1.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/inner-page/6.1.jpg	(from https://themazine.com/html/b2b/project-details.html)
19:19:35	119324/119324	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2020:24:36%20GMT	https://themazine.com/html/b2b/images/inner-page/6.2.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/inner-page/6.2.jpg	(from https://themazine.com/html/b2b/project-details.html)
19:19:36	25382/25382	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202017%2005:39:46%20GMT	https://themazine.com/html/b2b/images/team/1.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/team/1.jpg	(from https://themazine.com/html/b2b/team.html)
19:19:36	19637/19637	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202017%2005:40:06%20GMT	https://themazine.com/html/b2b/images/team/2.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/team/2.jpg	(from https://themazine.com/html/b2b/team.html)
19:19:37	21389/21389	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202017%2005:40:24%20GMT	https://themazine.com/html/b2b/images/team/3.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/team/3.jpg	(from https://themazine.com/html/b2b/team.html)
19:19:37	18437/18437	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202017%2005:40:42%20GMT	https://themazine.com/html/b2b/images/team/4.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/team/4.jpg	(from https://themazine.com/html/b2b/team.html)
19:19:38	20592/20592	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202017%2005:43:46%20GMT	https://themazine.com/html/b2b/images/team/5.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/team/5.jpg	(from https://themazine.com/html/b2b/team.html)
19:19:38	20148/20148	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202017%2005:44:02%20GMT	https://themazine.com/html/b2b/images/team/6.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/team/6.jpg	(from https://themazine.com/html/b2b/team.html)
19:19:39	25445/25445	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202017%2005:44:20%20GMT	https://themazine.com/html/b2b/images/team/7.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/team/7.jpg	(from https://themazine.com/html/b2b/team.html)
19:19:39	16203/16203	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202017%2005:44:38%20GMT	https://themazine.com/html/b2b/images/team/8.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/team/8.jpg	(from https://themazine.com/html/b2b/team.html)
19:19:40	76385/76385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202017%2007:03:58%20GMT	https://themazine.com/html/b2b/images/blog/9.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/blog/9.jpg	(from https://themazine.com/html/b2b/news-v2.html)
19:19:40	61997/61997	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202017%2007:38:48%20GMT	https://themazine.com/html/b2b/images/blog/10.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/blog/10.jpg	(from https://themazine.com/html/b2b/news-v2.html)
19:19:41	107748/107748	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202017%2007:39:08%20GMT	https://themazine.com/html/b2b/images/blog/11.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/blog/11.jpg	(from https://themazine.com/html/b2b/news-v2.html)
19:19:41	150490/150490	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202017%2007:39:28%20GMT	https://themazine.com/html/b2b/images/blog/12.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/blog/12.jpg	(from https://themazine.com/html/b2b/news-v2.html)
19:19:42	94810/94810	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202017%2007:39:54%20GMT	https://themazine.com/html/b2b/images/blog/13.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/blog/13.jpg	(from https://themazine.com/html/b2b/news-v2.html)
19:19:42	5202/5202	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202017%2020:06:24%20GMT	https://themazine.com/html/b2b/images/blog/c1.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/blog/c1.jpg	(from https://themazine.com/html/b2b/news-details.html)
19:19:43	6246/6246	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202017%2021:01:24%20GMT	https://themazine.com/html/b2b/images/blog/c2.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/blog/c2.jpg	(from https://themazine.com/html/b2b/news-details.html)
19:19:43	4835/4835	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202017%2021:09:10%20GMT	https://themazine.com/html/b2b/images/blog/c3.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/blog/c3.jpg	(from https://themazine.com/html/b2b/news-details.html)
19:19:43	5973/5973	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Jan%202017%2021:10:06%20GMT	https://themazine.com/html/b2b/images/blog/c4.jpg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/images/blog/c4.jpg	(from https://themazine.com/html/b2b/news-details.html)
19:19:44	20888/20888	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202015%2007:41:10%20GMT	https://themazine.com/html/b2b/vendor/contact-form/validate.js	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/contact-form/validate.js	(from https://themazine.com/html/b2b/contact-us.html)
19:19:46	41095/41095	---M--	200	added ('OK')	application/javascript	date:Sun,%2008%20Feb%202015%2002:39:50%20GMT	https://themazine.com/html/b2b/vendor/contact-form/jquery.form.js	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/contact-form/jquery.form.js	(from https://themazine.com/html/b2b/contact-us.html)
19:19:46	31794/31794	---M--	200	added ('OK')	application/javascript	date:Sat,%2014%20May%202016%2002:49:46%20GMT	https://themazine.com/html/b2b/vendor/gmaps.min.js	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/gmaps.min.js	(from https://themazine.com/html/b2b/contact-us.html)
19:19:46	5729/5729	---M--	200	added ('OK')	application/javascript	date:Sat,%2028%20Jan%202017%2023:12:08%20GMT	https://themazine.com/html/b2b/js/map-script.js	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/js/map-script.js	(from https://themazine.com/html/b2b/contact-us.html)
19:19:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:47%20GMT	https://themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.eot	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.75.delayed	(from https://themazine.com/html/b2b/vendor/bootstrap/bootstrap.css)
19:19:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:48%20GMT	https://themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.eot?	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.76d41d.delayed	(from https://themazine.com/html/b2b/vendor/bootstrap/bootstrap.css)
19:19:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:48%20GMT	https://themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.woff2	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.77.delayed	(from https://themazine.com/html/b2b/vendor/bootstrap/bootstrap.css)
19:19:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:48%20GMT	https://themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.woff	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.78.delayed	(from https://themazine.com/html/b2b/vendor/bootstrap/bootstrap.css)
19:19:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:49%20GMT	https://themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.ttf	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.79.delayed	(from https://themazine.com/html/b2b/vendor/bootstrap/bootstrap.css)
19:19:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:49%20GMT	https://themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.svg	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/fonts/glyphicons-halflings-regular.7a.delayed	(from https://themazine.com/html/b2b/vendor/bootstrap/bootstrap.css)
19:19:50	1093/1093	---M--	200	added ('OK')	image/gif	date:Fri,%2019%20Jun%202015%2013:26:22%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/blank.gif	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/blank.gif	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:50	9289/9289	---M--	200	added ('OK')	image/gif	date:Fri,%2019%20Jun%202015%2013:26:22%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/camera-loader.gif	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/camera-loader.gif	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:51	24198/24198	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jun%202015%2013:26:22%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/camera_skins.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/camera_skins.png	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:51%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay1.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay1.7e.delayed	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:52%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay2.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay2.7f.delayed	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:52%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay3.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay3.80.delayed	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:53%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay4.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay4.81.delayed	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:53%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay5.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay5.82.delayed	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:54%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay6.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay6.83.delayed	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:54%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay7.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay7.84.delayed	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:54%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay8.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay8.85.delayed	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:55%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay9.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay9.86.delayed	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:55%20GMT	https://themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay10.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/Camera-master/images/patterns/overlay10.87.delayed	(from https://themazine.com/html/b2b/vendor/Camera-master/css/camera.css)
19:19:56	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2015%20Apr%202016%2001:39:34%20GMT	https://themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.6.1	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont914c.eot	(from https://themazine.com/html/b2b/fonts/font-awesome/css/font-awesome.min.css)
19:19:57	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2015%20Apr%202016%2001:39:34%20GMT	https://themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont.eot?	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://themazine.com/html/b2b/fonts/font-awesome/css/font-awesome.min.css)
19:19:57	70728/70728	---M--	200	added ('OK')	font/woff2	date:Fri,%2015%20Apr%202016%2001:39:34%20GMT	https://themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.1	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont914c.woff2	(from https://themazine.com/html/b2b/fonts/font-awesome/css/font-awesome.min.css)
19:19:57	89076/89076	---M--	200	added ('OK')	font/woff	date:Fri,%2015%20Apr%202016%2001:39:34%20GMT	https://themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.6.1	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont914c.woff	(from https://themazine.com/html/b2b/fonts/font-awesome/css/font-awesome.min.css)
19:19:58	150920/150920	---M--	200	added ('OK')	font/ttf	date:Fri,%2015%20Apr%202016%2001:39:34%20GMT	https://themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.6.1	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont914c.ttf	(from https://themazine.com/html/b2b/fonts/font-awesome/css/font-awesome.min.css)
19:19:59	386421/386421	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2015%20Apr%202016%2001:39:34%20GMT	https://themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.6.1	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/fonts/font-awesome/fonts/fontawesome-webfont914c.svg	(from https://themazine.com/html/b2b/fonts/font-awesome/css/font-awesome.min.css)
19:19:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Sep%202023%2023:19:59%20GMT	https://themazine.com/html/b2b/vendor/owl-carousel/owl.video.play.png	D:/Vanity%20Web%20Designs/strategic%20access%20partners%20html/themazine.com/html/b2b/vendor/owl-carousel/owl.video.play.8e.delayed	(from https://themazine.com/html/b2b/vendor/owl-carousel/owl.carousel.css)
